"iteration","tmat","fmat","dlm","LH_2022_class1","LH_2022_class2","LH_2022_class3","LH_2023_class1","LH_2023_class2","LH_2023_class3","LH_2024_class1","LH_2024_class2","LH_2024_class3","LH_2025_class1","LH_2025_class2","LH_2025_class3","OBC_2022_class1","OBC_2022_class2","OBC_2022_class3","OBC_2025_class1","OBC_2025_class2","OBC_2025_class3"
102,1.32724082330242,0.807467682869174,0.321845978696365,1,1655,54448,33544.8043556237,103352.368600265,101069.758198324,74746.1093473438,79156.6162574472,81472.8505751564,61111.1551439221,76939.1875082937,78182.669594481,1,1,1770,3216.99492750886,529260.323800214,538684.683755311
103,1.79329508505762,1.17625961095328,0.13326176374685,1,1655,54448,8366837.39641747,139644.058098481,136559.919980489,3913436.75194701,5804833.53362245,5573525.69996953,102636753.239216,6444996.43076528,6597460.20754186,1,1,1770,642534.853103023,1285479.85677699,1292825.90038254
104,1.37179089067504,0.792118578287773,0.292732473369688,1,1655,54448,79118.7383755808,106821.486565463,104462.258231488,182401.406265833,107279.113186836,108808.055838097,188374.913293648,149599.910763158,149540.542797612,1,1,1770,6475.22949951124,559146.68543349,569603.78429508
105,0.839835872408003,1.02417822444113,0.211961790185887,1,1655,54448,987067.633451796,65398.0989168683,63953.7354941763,1416837.67576134,342581.816507064,330572.624071372,5529664.8672176,556966.37657545,545454.176768542,1,1,1770,54626.7916801717,289183.305592707,289652.173702273
106,1.17329341713339,0.810763482947368,0.135655882849824,1,1655,54448,5441588.22531486,91364.4695030638,89346.620359595,5042413.99985987,2474150.1804589,2375580.46802718,28814086.4142052,3301149.53796429,3281087.63607985,1,1,1770,410765.587133133,596070.640692641,595711.14396649
107,1.1331190770492,1.07710495886859,0.301224525866564,1,1655,54448,83402.7482048277,88236.0898361975,86287.3331776473,160731.301177385,82812.6844487911,83455.7359859813,154822.673169538,104184.638651881,103764.063635014,1,1,1770,6026.28061645794,416997.923996152,422289.484944339
108,1.58664944916964,1.28165441906312,0.188516417250503,1,1655,54448,2286164.01799311,123552.542862542,120823.797277474,4978665.23824816,1463354.34565589,1410478.90735458,7292393.93423567,3843580.77237295,3777703.11803666,1,1,1770,179757.988057017,802611.834474671,815422.303907376
109,1.27480584513396,1.14929350229213,0.301781712588854,1,1655,54448,87535.087899766,99269.251884695,97076.8200128984,188388.668349493,100273.575378551,101276.578778803,194669.924133186,138679.511949005,138249.537814782,1,1,1770,6767.907921128,498814.61177275,506953.804957293
110,1.55643935156986,1.24204553419258,0.253422554198187,1,1655,54448,385058.691385181,121200.079701552,118523.28993476,983395.591247004,310647.429934635,305435.80206164,2152124.42851064,758008.763035826,746311.455218207,1,1,1770,29776.4855258166,698558.483675587,713730.266625164
111,0.889517129678279,1.01263221058762,0.168442366435193,1,1655,54448,3017246.48755934,69266.7831253198,67736.9770665699,3905518.86884971,1049788.93993427,1008625.20587715,18115808.0975083,1658818.88770498,1627543.17828925,1,1,1770,186822.705716012,354704.669422849,353946.152686486
112,1.96203280137852,1.0904911564081,0.335433891124558,1,1655,54448,29809.1580900941,152783.680047851,149409.344054906,95490.2630642717,149438.466202051,155479.834732995,99290.7027293363,179247.669544224,184284.241072294,1,1,1770,3641.45960779647,1017476.89905995,1049040.89530136
113,1.80538624329492,0.83562720909249,0.176671827933751,1,1655,54448,2020822.48936425,140585.597735453,137480.665046439,5050081.411631,1494363.29076876,1442560.45135564,6595500.02272625,4442737.99815243,4367272.44965841,1,1,1770,160704.347846788,979281.297137577,999944.855086611
114,1.36578571721911,0.726698154420592,0.256979752355255,1,1655,54448,203923.326752793,106353.86313976,104004.962600979,466265.387053996,171299.914322262,170112.480852022,715961.138569739,327893.958020617,323915.588396838,1,1,1770,15223.1932137863,559707.266847562,569832.491531929
115,1.2970426145941,1.06439696257003,0.216660159721505,1,1655,54448,904895.697636424,101000.831228378,98770.1561980048,1894681.21909744,505377.487404687,489705.520612503,6484233.69364427,1172159.21645462,1150030.98632189,1,1,1770,64152.2902822976,539524.683012609,547059.282470402
116,0.986325334664434,0.656137710553594,0.187745263357647,1,1655,54448,1194010.80771033,76805.2472153287,75108.9488276698,1942506.01800517,483923.083756008,466884.37940632,8159742.81840095,901588.092780874,883419.841988456,1,1,1770,73254.5675899017,366544.289361026,368423.379045412
117,1.37706098882481,1.02916331852321,0.297014313598629,1,1655,54448,90441.2540028337,107231.869607464,104863.577672789,209237.987881645,113816.598178698,115119.640316405,226541.064011548,167474.596570541,167060.213639159,1,1,1770,7284.64695533792,562959.286292024,573533.718334699
118,1.67143789576367,1.08476391906152,0.126048109109979,1,1655,54448,9182922.65336392,130155.027228285,127280.461090713,4242137.77266046,5922553.17385043,5685002.22138801,114933635.964433,6287081.61914016,6425412.20251116,1,1,1770,721828.967615056,1189357.7309091,1191971.40716225
119,1.22181782228872,0.848943074885756,0.179037697403692,1,1655,54448,1932508.83844921,95143.0695277705,93041.7673213679,3545102.49312077,950203.625175519,915418.201432321,13286913.7079454,2067136.95153154,2028137.26848346,1,1,1770,136468.64189713,524127.637547178,528811.750252135
120,0.845262003038079,1.12945838317974,0.323646509170067,1,1655,54448,44151.1666083677,65820.6322228869,64366.9368522913,64580.4193323489,42299.6116820597,42814.8215221976,43862.378647043,34427.7489799012,34491.1076165235,1,1,1770,2898.35126528369,273546.915257469,274811.471717504
121,1.61103282989934,1.05283711700467,0.272802826797124,1,1655,54448,188085.236695743,125451.279029071,122680.598508375,501983.092233139,203539.316266006,203335.36027056,775817.818181873,427474.797080629,423287.636246906,1,1,1770,15223.7590565399,730887.2047516,748156.133437859
122,1.21936978381127,1.17748721514363,0.12542339876527,1,1655,54448,10118409.4653379,94952.4405397022,92855.3485097761,4066137.41000879,4738244.07707946,4545812.4440372,101386381.113475,3980936.6476027,4048632.70796201,1,1,1770,811909.029870148,774162.23738538,768532.676785945
123,1.28130292622372,0.874986612226348,0.251622891600709,1,1655,54448,285362.297608008,99775.1802044286,97571.5745466713,612590.295990923,197264.994524325,194284.89976571,1112601.68389156,390876.901701345,384997.472263864,1,1,1770,20275.9894844043,509224.70917211,517245.303044152
124,0.894690714403987,0.932288383622654,0.142567335884087,1,1655,54448,5286364.01565426,69669.6506578491,68130.9469837585,4425069.68659405,1826876.67123266,1753406.31612107,20732911.7871424,2097342.48717067,2076100.2555814,1,1,1770,353069.866853484,404613.464899455,401967.364500299
125,1.52784603983164,1.09045780078741,0.173098977329209,1,1655,54448,2887868.56813401,118973.51580871,116345.901285517,5636560.17470509,1755643.59054112,1690022.21383739,11008669.046267,4244898.44978061,4176834.74543769,1,1,1770,227085.9372689,780048.403597544,790182.275441772
126,1.85080288238823,0.670169101492502,0.34390120676253,1,1655,54448,14221.7405041275,144122.195722605,140939.154757386,42507.9137212902,124193.42634026,129934.646495325,39599.3533840111,114891.908527054,119943.517626039,1,1,1770,2368.62393420971,916958.502381419,943607.489687184
127,1.35585841238499,0.87967741448665,0.122443549591117,1,1655,54448,8119061.09695174,105580.822972211,103248.995574099,3152251.91281382,4244541.12506037,4073772.7515407,72845818.5384681,3713062.74083434,3791049.85269053,1,1,1770,656787.527220877,831652.401149485,830188.972422807
128,1.89777980716899,1.14569853739813,0.275290284445509,1,1655,54448,190529.447136687,147780.293303997,144516.460657817,592244.232512037,256910.775413159,257690.20542343,965089.25789816,605369.12093396,600455.522154746,1,1,1770,16008.0931510549,967716.855510534,996014.179449281
129,0.971680263057351,1.039839095762,0.347339098132215,1,1655,54448,19370.7674370107,75664.8341023968,73993.7225476025,32086.8977538227,42955.5778061017,44175.0026120061,19767.3067627569,27819.7839069064,28427.1214341074,1,1,1770,1778.29728932476,331839.378105828,334642.507177859
130,1.254774774611,0.855893546633888,0.187212409533095,1,1655,54448,1579103.9476607,97709.4305261294,95551.4484159246,3054805.34527378,808627.55799619,779993.308093788,11912846.0978714,1824813.58196325,1790004.68823462,1,1,1770,111890.756640232,534282.669616584,540044.002849076
131,0.881335980910808,0.900792527280282,0.156994282000232,1,1655,54448,3576680.72759349,68629.716296042,67113.9803102951,4276666.12918912,1227140.81547724,1178551.01201809,16579493.0727352,1824503.47149905,1792293.65829116,1,1,1770,224774.889588907,361638.498774533,360348.966886148
132,1.69460879201069,1.04983717980795,0.169036654895172,1,1655,54448,3081681.95222823,131959.347113325,129044.931290702,6323428.49970001,2079966.2007439,2002560.59350385,13896531.504217,5349689.91821331,5269766.63164303,1,1,1770,246702.069516087,930563.910799315,945260.498824417
133,1.65976985320449,1.27406673422083,0.264357531641144,1,1655,54448,289861.723985585,129246.435649239,126391.936401449,790431.324730357,276124.392999346,273407.713393364,1508252.2717913,665923.322898946,657110.958027722,1,1,1770,23143.3661609029,772911.247024576,791654.128012581
134,1.8323421580717,0.993176944379229,0.105789364047814,1,1655,54448,13603971.2722388,142684.657371845,139533.365461217,7771460.00911557,9576935.15463969,9189114.24835138,275361419.902002,11778488.0657861,11997162.3350761,1,1,1770,841903.696819245,1598488.13724348,1596092.67135225
135,1.70786626134068,1.02302720732987,0.148071897996124,1,1655,54448,5067258.9373011,132991.707505534,130054.49127106,6697889.90688259,3384479.11042969,3252934.03102863,36726521.5472581,6443111.69618252,6408733.28477004,1,1,1770,408657.352100181,1035895.50672757,1047230.96008588
136,0.809633033815771,0.961781937931664,0.108227380923927,1,1655,54448,12439664.3999535,63046.2010154824,61653.7809269076,4660175.40636296,3850300.9369146,3692170.58431323,101542090.723456,2564903.01285828,2584037.10161243,1,1,1770,912498.020538346,485003.523817705,476599.396986121
137,1.87398815834895,0.99586123538902,0.248207693069708,1,1655,54448,357436.56366664,145927.635357311,142704.719976576,1085226.44943201,371193.02091724,366931.176161044,2311666.19690082,1026304.37153141,1012249.77352543,1,1,1770,28938.9830504637,955325.822138842,982232.32974305
138,1.90873069800437,0.818470697721932,0.193711957219057,1,1655,54448,1275982.60556345,148633.040210397,145350.374043659,3629738.80683974,1045660.88690554,1013751.75959376,8701767.75104113,3356772.16253939,3298255.29557226,1,1,1770,100874.030153118,1036199.47525676,1062605.84172022
139,1.12574309837073,0.844811796885915,0.158398691471666,1,1655,54448,3239064.61384707,87661.7216780002,85725.6503478097,4798309.15037608,1430909.70285644,1375402.9510497,10057450.2835449,2636707.07743064,2592128.49043232,1,1,1770,228084.971848476,500501.408494204,502083.873487443
140,1.85804270179942,1.16526375220856,0.170497536391485,1,1655,54448,3296428.35695909,144685.961145765,141490.469021114,7001937.50305338,2440652.35341192,2350087.06461997,17415156.3160137,6587591.54986777,6497061.23255947,1,1,1770,262030.771925045,1094727.9660547,1114735.83048792
141,0.812602126877755,0.908445563726127,0.22354877742473,1,1655,54448,641533.504487563,63277.4045733922,61879.8781901732,903269.039058044,224234.369540263,217006.508702845,2661185.21205449,345536.834071816,338559.686239243,1,1,1770,34408.5487057821,270187.563860029,270676.572111495
142,0.804346225224435,0.743916368740611,0.144471090601292,1,1655,54448,4025892.00772368,62634.5167298143,61251.1889808299,4237377.15679618,1255386.29318121,1205207.8321184,18849992.3301961,1661370.41662379,1633038.27108152,1,1,1770,245047.428286003,327869.513064497,325767.691344318
143,0.955807564221323,0.854273006203584,0.266523285675794,1,1655,54448,182664.127994554,74428.8255408907,72785.0121122796,300024.688695192,101087.489855083,99790.5068407213,395719.590807798,144774.698007219,142726.500480053,1,1,1770,11061.6791291569,327833.138157275,330272.200926833
144,1.39991892548278,0.733773697412107,0.266766588052269,1,1655,54448,155951.917264534,109011.819299666,106604.215912943,365661.708308765,151432.508011212,151372.437215171,496907.408717622,272516.724015936,269973.297097916,1,1,1770,12001.8151152284,580279.616820848,591347.007294129
145,0.973592615220696,1.08922773369122,0.336370133236051,1,1655,54448,28679.1817439925,75813.7491464562,74139.3486972401,47762.3135408156,46533.8173598212,47616.1924508619,31484.1877046862,34933.915866024,35389.6190713971,1,1,1770,2313.4472399568,332985.788937924,335806.306246664
146,0.864796828012913,1.26983313439414,0.20713855503127,1,1655,54448,1391054.74664446,67341.8108936252,65854.5192126203,2011566.34114398,486028.506260896,468185.746082956,9403757.92804049,813838.166858503,796993.808583034,1,1,1770,79586.2603288228,309024.762142371,309400.736046042
147,1.45573943620548,0.712519125943072,0.294290437037125,1,1655,54448,68015.325628725,113358.567755845,110854.963344906,165771.759817881,111161.263873413,113284.608446668,168425.771484791,151614.390276717,152106.874988269,1,1,1770,5891.56906091624,614409.504445013,627123.644508752
148,1.26769870845601,0.763560539553873,0.319783026084769,1,1655,54448,33792.8985331783,98715.8184785372,96535.6095762456,72136.1032847812,73591.3219135903,75647.0744016182,57411.7141625502,69670.2531519994,70714.8922355435,1,1,1770,3136.69967506139,492790.806306805,500843.283153079
149,1.55036480808631,1.18030918870354,0.108391360577662,1,1655,54448,15207385.8800537,120727.054425228,118060.711757335,8404112.09377979,9034680.29608776,8666385.86479288,290591651.99064,10033162.0333815,10181325.65688,1,1,1770,1076722.83506465,1311775.25733292,1301643.65022783
150,1.80851879771799,1.06443667900749,0.11516479725251,1,1655,54448,11685164.3718557,140829.53004503,137719.209937858,6213028.73026146,8133567.58639614,7805531.56703434,200846847.886149,9607622.94755424,9802045.57225205,1,1,1770,808622.981948393,1470202.7915055,1471197.48900645
151,1.31151482900605,0.878114759305026,0.322164187289309,1,1655,54448,36093.1889734952,102127.783935155,99872.2193545388,79573.8858187078,78904.7682758859,81099.3263594549,65481.3677366834,78311.809926344,79427.4091407648,1,1,1770,3365.71019416207,519569.35670111,528617.248478992
152,1.42563675912097,1.25538966165623,0.15563641723711,1,1655,54448,5156031.76752796,111014.469440551,108562.636104336,5905842.05623971,2861865.46132303,2749250.82369518,31606022.8892884,4679167.54074141,4649383.8377793,1,1,1770,411327.371516364,784773.270291707,788893.657443322
153,1.05705544035882,1.03335622592131,0.143415262305643,1,1655,54448,5738982.56235568,82313.0072438913,80495.0660675585,4491462.06670074,2344926.76743781,2250908.63370893,28761087.1504154,2703388.51604336,2691042.02111208,1,1,1770,418003.941070835,521224.684745502,519301.775739689
154,1.62717986144125,1.26198527822271,0.111559582606424,1,1655,54448,15088585.2312508,126708.649904363,123910.199455625,8503764.0508831,9412449.83137096,9029213.06454432,300322472.028792,10814974.1850824,10983476.2138464,1,1,1770,1024352.69917129,1402952.33874885,1393957.82735705
155,1.20979600949213,0.797610347671434,0.184747674176469,1,1655,54448,1568172.80800302,94206.9298268342,92126.3029300347,2946164.74887083,773081.957235058,745573.787968753,11898169.5669955,1693885.9994102,1661303.69583628,1,1,1770,109057.440902677,505350.798607375,510269.6901752
156,1.76457407362759,1.1462063447223,0.227794407890178,1,1655,54448,721609.683285863,137407.550218545,134372.806964163,2014910.89628116,588062.389038252,573508.35509609,5711719.39457305,1728193.2138912,1698642.71942297,1,1,1770,57142.6596758912,878733.481386989,900467.969035581
157,0.861421664711088,1.28799833373632,0.209466418332886,1,1655,54448,1326475.72915323,67078.9866076841,65597.4995875408,1918078.64915007,462926.809166046,446026.797182374,8776929.3365977,772859.954132519,756850.712262827,1,1,1770,75521.6828473777,306098.43046444,306495.517840481
158,1.77065347889438,1.23057595486753,0.18224212116329,1,1655,54448,2580411.81456503,137880.95408239,134835.755367736,5903671.99384721,1840097.19872988,1773512.19025144,10327190.5834667,5153369.84674259,5070917.43892074,1,1,1770,205961.682876176,975393.441778274,993649.019724973
159,1.61341239018366,0.850489170907531,0.256522527802736,1,1655,54448,241762.842619883,125636.575613755,122861.802686495,644120.310803436,236832.056697312,235267.16540551,1119595.61945796,534679.773521006,528220.768843824,1,1,1770,19286.8483459453,735039.49615832,752292.021766829
160,1.17174668805674,1.10211733077886,0.335969455272425,1,1655,54448,29431.2295273331,91244.0255633895,89228.8365097985,58301.581254881,62902.557791953,64657.6448701993,43106.9610190007,53695.3668325001,54576.7282525877,1,1,1770,2692.59009220289,436905.235484234,442980.01417438
